,Unnamed: 0,SCHOOL_YEAR,SCHOOL_NUMBER,SCHOOL_NAME,DISTRICT_NUMBER,DISTRICT_NAME,PUBLIC_OR_INDEPENDENT,STREET_ADDRESS,PHYSICAL_ADDRESS_CITY,FACILTY_TYPE,SCHOOL_EDUCATION_LEVEL,HAS_CORE_FRENCH,HAS_EARLY_FRENCH_IMMERSION,HAS_LATE_FRENCH_IMMERSION,HAS_PROG_FRANCOPHONE,SCHOOL_LATITUDE,SCHOOL_LONGITUDE,YEAR,LOCATION,ENROLMENT,PERCENT_ESL,PERCENT_SPECIAL_NEEDS,PERCENT_FRENCH_IMM,AVERAGE_EXAM_MARK,PERCENT_EXAMS_FAILED,PERCENT_GRAD,PERCENT_DELAYED,OVERALL,type_Public,combined_25_5,combined_50_10,combined_5_1,combined_10_2,combined_<5_1,prop_high_speed,CENSUS_ID,MEDIAN_INCOME,LOG_MEDIAN_INCOME
178,894,2019/2020,6161048,Esquimalt High,61,Greater Victoria,Public,847 Colville Rd,Victoria,Standard School                         ,SECONDARY,YES,YES,NO,NO,48.43831269,-123.3964158,2019,Victoria,Gr 12 enrolment: 150,3.4,17.2,18.1,63.7,15.8,95.8,31.2,3.8,1,0.0,1.0,0.0,0.0,0.0,1.0,5917040,60424,11.009141655993284
179,899,2019/2020,6161049,Mount Douglas Secondary,61,Greater Victoria,Public,3970 Gordon Head Rd,Victoria,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.47133647,-123.3182574,2019,Victoria,Gr 12 enrolment: 239,4.6,9.8,0.0,68.1,15.6,96.4,13.6,4.9,1,0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
180,904,2019/2020,6161057,Reynolds Secondary,61,Greater Victoria,Public,3963 Borden St,Victoria,Standard School                         ,SECONDARY,YES,YES,NO,NO,48.4686656,-123.3594913,2019,Victoria,Gr 12 enrolment: 288,9.2,11.2,25.4,67.5,14.0,97.3,10.4,5.2,1,0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
181,909,2019/2020,6161063,Spectrum Community,61,Greater Victoria,Public,957 Burnside Rd W,Victoria,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.46232474,-123.4072902,2019,Victoria,Gr 12 enrolment: 299,4.0,15.8,0.0,66.2,11.2,95.7,15.8,5.2,1,0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
182,914,2019/2020,6161064,Lambrick Park Secondary,61,Greater Victoria,Public,4139 Torquay Dr,Victoria,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.47948169,-123.3307863,2019,Victoria,Gr 12 enrolment: 181,2.3,12.1,0.0,61.9,20.5,90.8,21.4,1.9,1,0.0,0.9960668633235005,0.0,0.0,0.0,0.9960668633235005,5917021,77282,11.255216348468705
183,919,2019/2020,6196008,St Michaels University School - Senior,61,Greater Victoria,Independent,3400 Richmond Rd,Victoria,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.45210537,-123.3285068,2019,Victoria,Gr 12 enrolment: 145,5.6,4.2,0.0,77.2,2.8,100.0,0.0,8.1,0,0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
184,924,2019/2020,6196021,Glenlyon Norfolk School,61,Greater Victoria,Independent,801 Bank St,Victoria,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,48.42026893,-123.329413,2019,Victoria,Gr 12 enrolment: 56,3.6,11.3,0.0,80.0,1.7,98.2,3.5,8.4,0,0.0008733624454148472,0.9991266375545852,0.0,0.0,0.0,1.0,5917034,53126,10.88042172957897
185,929,2019/2020,6196084,Pacific Christian School,61,Greater Victoria,Independent,654 Agnes St,Victoria,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,48.47319618,-123.3843328,2019,Victoria,Gr 12 enrolment: 101,0.8,10.0,0.0,69.4,11.0,92.7,5.7,4.3,0,0.0,1.0,0.0,0.0,0.0,1.0,5917021,77282,11.255216348468705
186,934,2019/2020,6262013,Belmont Secondary,62,Sooke,Public,3041 Langford Lake Rd,Victoria,Standard School                         ,SECONDARY,YES,YES,NO,NO,48.4424729,-123.5293263,2019,Victoria,Gr 12 enrolment: 392,4.1,14.6,14.1,64.8,11.7,94.4,13.9,4.0,1,0.0011173184357541898,0.9966480446927374,0.0005586592178770949,0.0,0.0005586592178770949,0.9977653631284916,5917044,80331,11.293910877739696
187,939,2019/2020,6262033,Edward Milne Community School,62,Sooke,Public,PO Box 1010,Sooke,Standard School                         ,SECONDARY,YES,YES,NO,NO,48.38862821,-123.6967774,2019,Sooke,Gr 12 enrolment: 153,4.4,18.8,9.3,61.7,16.8,98.4,18.8,4.0,1,0.0004528985507246377,0.9624094202898551,0.008605072463768116,0.0,0.0004528985507246377,0.9628623188405797,5917052,71296,11.174595503846902
188,944,2019/2020,6262038,Royal Bay Secondary,62,Sooke,Public,3500 Ryder Hesjedal Way,Victoria,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.4092932,-123.4927158,2019,Victoria,Gr 12 enrolment: 273,2.2,13.9,0.0,63.5,14.4,96.7,12.7,4.0,1,0.0,1.0,0.0,0.0,0.0,1.0,5917041,85668,11.35823463929046
189,949,2019/2020,6363021,Claremont Secondary,63,Saanich,Public,4980 Wesley Rd,Victoria,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.51599014,-123.3748932,2019,Victoria,Gr 12 enrolment: 292,2.0,11.1,0.1,72.1,4.6,98.9,4.1,7.3,1,0.0011862396204033216,0.9890272835112692,0.0002965599051008304,0.0,0.0002965599051008304,0.9902135231316725,5917021,77282,11.255216348468705
190,954,2019/2020,6363022,Parkland Secondary,63,Saanich,Public,10640 McDonald Park Rd,North Saanich,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.6703958,-123.4217982,2019,North Saanich,Gr 12 enrolment: 130,3.6,15.3,0.6,66.4,8.8,100.0,11.1,5.9,1,0.018694120834462206,0.822812246003793,0.11324844215659713,0.0,0.03738824166892441,0.8415063668382552,5917005,103296,11.545353932189567
191,959,2019/2020,6464010,Gulf Islands Secondary,64,Gulf Islands,Public,112 Rainbow Rd,Salt Spring Island,Standard School                         ,SECONDARY,YES,YES,NO,NO,48.85550593,-123.5073606,2019,Salt Spring Island,Gr 12 enrolment: 150,0.9,15.0,10.1,65.7,11.4,97.5,24.4,4.3,1,0.017675817976682964,0.6558856713050019,0.3140278300112824,0.0,0.003384731101918014,0.6735614892816848,5917027,59077,10.986596956750757
192,964,2019/2020,6715002,Penticton Secondary,67,Okanagan Skaha,Public,158 Eckhardt Ave E,Penticton,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.49179307,-119.5873833,2019,Penticton,Gr 12 enrolment: 261,0.6,10.1,19.1,68.9,6.4,98.5,9.6,6.2,1,0.03173893607510058,0.957532409476978,0.0013410818059901655,0.003576218149307108,0.0004470272686633885,0.9892713455520786,5907041,54219,10.900786679503748
193,969,2019/2020,6715008,Princess Margaret Secondary,67,Okanagan Skaha,Public,120 Green Ave W,Penticton,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.46275631,-119.5835755,2019,Penticton,Gr 12 enrolment: 113,0.0,14.1,0.0,69.1,8.1,99.0,3.5,5.5,1,0.05478331970564186,0.7686017988552739,0.012264922322158627,0.06704824202780049,0.006132461161079314,0.8233851185609158,5907041,54219,10.900786679503748
194,974,2019/2020,6777002,Summerland Secondary,67,Okanagan Skaha,Public,Box 2501,Summerland,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.60201697,-119.6790774,2019,Summerland,Gr 12 enrolment: 115,0.0,14.3,23.8,66.8,8.0,100.0,1.6,6.4,1,0.006934812760055479,0.8994452149791956,0.0,0.012829403606102635,0.03259361997226075,0.9063800277392511,5907035,66461,11.104370588439984
195,979,2019/2020,6868001,Nanaimo District Secondary,68,Nanaimo-Ladysmith,Public,355 Wakesiah Ave,Nanaimo,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.16104077,-123.9620771,2019,Nanaimo,Gr 12 enrolment: 240,2.9,7.6,26.9,70.3,2.5,97.1,16.4,7.3,1,0.0387243735763098,0.9612756264236902,0.0,0.0,0.0,1.0,5921007,61094,11.020168940665116
196,984,2019/2020,6868002,Ladysmith Secondary,68,Nanaimo-Ladysmith,Public,PO Box 190,Ladysmith,Standard School                         ,SECONDARY,YES,YES,NO,NO,48.99007761,-123.8269535,2019,Ladysmith,Gr 12 enrolment: 124,1.8,10.6,3.5,66.3,7.8,99.0,12.0,4.5,1,0.006593406593406593,0.9829670329670329,0.007142857142857143,0.0,0.0,0.9895604395604395,5919021,67674,11.122457337867973
197,989,2019/2020,6868007,Cedar Community Secondary,68,Nanaimo-Ladysmith,Public,1640 Macmillan Rd,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.1142994,-123.8644393,2019,Nanaimo,Gr 12 enrolment: 57,3.5,11.9,0.0,65.5,4.7,97.6,17.4,4.7,1,0.009491268033409264,0.9476082004555809,0.004555808656036446,0.0,0.0011389521640091116,0.9570994684889902,5921010,71680,11.179967047648812
198,994,2019/2020,6868010,Dover Bay Secondary,68,Nanaimo-Ladysmith,Public,6135 McGirr Rd,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.23524753,-124.0330813,2019,Nanaimo,Gr 12 enrolment: 288,4.0,7.2,0.0,69.9,5.8,97.0,14.3,7.0,1,0.0012606366214938543,0.9977938859123857,0.0003151591553734636,0.0,0.0006303183107469272,0.9990545225338796,5921007,61094,11.020168940665116
199,999,2019/2020,6868011,John Barsby Community School,68,Nanaimo-Ladysmith,Public,550 Seventh St,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.14903031,-123.951348,2019,Nanaimo,Gr 12 enrolment: 121,4.2,13.0,0.0,65.2,9.3,98.9,33.4,4.9,1,0.01770890979524073,0.9795240730492529,0.0,0.0,0.0,0.9972329828444937,5921007,61094,11.020168940665116
200,1004,2019/2020,6868015,Wellington Secondary,68,Nanaimo-Ladysmith,Public,3135 Mexicana Rd,Nanaimo,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.20934873,-124.0002675,2019,Nanaimo,Gr 12 enrolment: 178,2.8,7.9,0.0,65.4,11.0,92.7,27.1,4.7,1,0.000711490572749911,0.9992885094272501,0.0,0.0,0.0,1.0,5921007,61094,11.020168940665116
201,1009,2019/2020,6896256,Nanaimo Christian School,68,Nanaimo-Ladysmith,Independent,198 Holland Rd,Nanaimo,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.17275932,-123.998298,2019,Nanaimo,Gr 12 enrolment: 35,0.0,8.9,0.0,74.5,3.2,100.0,3.2,8.3,0,0.002008032128514056,0.9969879518072289,0.0,0.0,0.0,0.998995983935743,5921007,61094,11.020168940665116
202,1014,2019/2020,6969012,Ecole Secondaire Ballenas Secondary,69,Qualicum,Public,PO Box 1570,Parksville,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.32209963,-124.3385305,2019,Parksville,Gr 12 enrolment: 175,1.9,14.7,9.7,67.8,9.1,97.7,11.4,4.9,1,0.013923013923013924,0.9284739284739285,0.009828009828009828,0.0,0.028392028392028392,0.9423969423969424,5921018,55771,10.929009300010007
203,1019,2019/2020,6969014,Kwalikum Secondary,69,Qualicum,Public,PO Box 1000,Qualicum Beach,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.34801054,-124.4348075,2019,Qualicum Beach,Gr 12 enrolment: 108,0.6,11.7,0.0,68.3,6.1,100.0,9.4,7.2,1,0.021396396396396396,0.8367117117117117,0.030123873873873875,0.0,0.05349099099099099,0.858108108108108,5921023,65692,11.092732431457451
204,1024,2019/2020,7070001,Alberni District Secondary,70,Alberni,Public,4000 Roger St,Port Alberni,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.2535034,-124.7946809,2019,Port Alberni,Gr 12 enrolment: 211,0.9,16.6,11.1,65.0,9.3,96.1,5.5,5.9,1,0.004460093896713615,0.9089201877934272,0.0035211267605633804,0.002112676056338028,0.0018779342723004694,0.9133802816901408,5923008,50823,10.836104287009055
205,1029,2019/2020,7171040,Georges P Vanier Secondary,71,Comox Valley,Public,4830 Headquarters Rd,Courtenay,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.70946949,-124.9982694,2019,Courtenay,Gr 12 enrolment: 233,0.0,14.6,0.0,66.5,8.2,99.0,10.5,6.4,1,0.01814396192742415,0.8976799524092802,0.04342653182629387,0.0,0.007733491969066032,0.9158239143367044,5926010,57463,10.958896541403579
206,1034,2019/2020,7171041,Highland Secondary,71,Comox Valley,Public,750 Pritchard Rd,Comox,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.68899348,-124.9155529,2019,Comox,Gr 12 enrolment: 126,1.0,15.8,0.0,71.6,7.8,94.8,9.6,6.7,1,0.022269353128313893,0.8494167550371156,0.06645457758925416,0.0,0.04524566984800283,0.8716861081654295,5926005,69254,11.145536184114292
207,1039,2019/2020,7171054,Mark R. Isfeld Senior Secondary,71,Comox Valley,Public,1551 Lerwick Rd,Courtenay,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.7032621,-124.9590384,2019,Courtenay,Gr 12 enrolment: 224,0.6,9.0,42.7,71.7,6.6,98.0,15.3,6.5,1,0.0034924330616996507,0.9965075669383003,0.0,0.0,0.0,1.0,5926010,57463,10.958896541403579
208,1044,2019/2020,7272010,Carihi Secondary,72,Campbell River,Public,350 Dogwood St,Campbell River,Standard School                         ,SECONDARY,NO,YES,NO,NO,50.01409557,-125.24911,2019,Campbell River,Gr 12 enrolment: 194,0.6,15.4,26.0,73.4,1.7,99.4,11.8,8.6,1,0.008623787279913761,0.763205174272368,0.011498383039885016,0.06575637800934243,0.0010779734099892202,0.7718289615522818,5924034,64465,11.073877719844939
209,1049,2019/2020,7272012,Timberline Secondary School,72,Campbell River,Public,1681 South Dogwood St,Campbell River,Standard School                         ,SECONDARY,YES,NO,NO,NO,49.97982638,-125.245079,2019,Campbell River,Gr 12 enrolment: 185,0.0,14.8,0.0,70.1,5.6,98.0,16.6,6.0,1,0.010499790004199917,0.8975220495590088,0.05081898362032759,0.0029399412011759767,0.005459890802183957,0.9080218395632087,5924034,64465,11.073877719844939
210,1054,2019/2020,7324012,South Kamloops Secondary,73,Kamloops-Thompson,Public,821 Munro St,Kamloops,Standard School                         ,SECONDARY,YES,YES,NO,NO,50.66632877,-120.3205156,2019,Kamloops,Gr 12 enrolment: 185,0.3,9.1,42.7,73.2,3.0,98.9,5.1,7.8,1,0.031014865112864744,0.8902550926775555,0.03486878326298403,0.0014681592952835382,0.035786382822536246,0.9212699577904203,5933042,73822,11.209412069145728
211,1059,2019/2020,7324045,Valleyview Secondary,73,Kamloops-Thompson,Public,1950 Valleyview Dr,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.67667333,-120.2751239,2019,Kamloops,Gr 12 enrolment: 169,1.7,7.6,0.0,68.9,1.7,99.4,3.4,6.5,1,0.08285810130828582,0.6574974840657497,0.1200939282120094,0.0020127474002012745,0.02549480040254948,0.7403555853740356,5933042,73822,11.209412069145728
212,1064,2019/2020,7324055,Westsyde Secondary,73,Kamloops-Thompson,Public,855 Bebek Rd,Kamloops,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.76717101,-120.3481901,2019,Kamloops,Gr 12 enrolment: 132,0.0,12.4,0.0,66.3,7.7,98.4,9.8,4.3,1,0.14682539682539683,0.5952380952380952,0.02671957671957672,0.05634920634920635,0.0007936507936507937,0.7420634920634921,5933042,73822,11.209412069145728
213,1069,2019/2020,7326005,Clearwater Secondary,73,Kamloops-Thompson,Public,440 Murtle Cres,Clearwater,Standard School                         ,SECONDARY,YES,NO,NO,NO,51.64896962,-120.0345677,2019,Clearwater,Gr 12 enrolment: 43,0.5,18.4,0.0,64.4,12.1,94.1,20.9,4.4,1,0.2566320645905421,0.31314878892733566,0.02249134948096886,0.22722029988465975,0.006920415224913495,0.5697808535178778,5933067,62432,11.041833243422838
214,1074,2019/2020,7575014,Mission Senior Secondary,75,Mission,Public,32939 Seventh Ave,Mission,Standard School                         ,SECONDARY,YES,YES,NO,NO,49.14110618,-122.3129219,2019,Mission,Gr 12 enrolment: 374,2.4,12.5,5.2,65.8,11.3,94.2,17.9,5.0,1,0.06066225165562914,0.8741721854304636,0.02357615894039735,0.0,0.0013245033112582781,0.9348344370860927,5909056,78159,11.26650049236665
215,1079,2019/2020,7832003,Hope Secondary,78,Fraser-Cascade,Public,PO Box 249,Hope,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.38687827,-121.4440732,2019,Hope,Gr 12 enrolment: 62,2.2,16.6,0.0,68.5,2.6,100.0,19.6,6.8,1,0.09886439545758183,0.8022712090848363,0.004676018704074816,0.0,0.02004008016032064,0.9011356045424181,5909009,51226,10.844002494634465
216,1084,2019/2020,7876003,Agassiz Elem-Secondary,78,Fraser-Cascade,Public,PO Box 1100,Agassiz,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,49.23755235,-121.7635157,2019,Agassiz,Gr 12 enrolment: 53,1.6,14.0,0.0,66.6,7.6,90.2,9.0,6.0,1,0.17352941176470588,0.7035294117647058,0.022941176470588236,0.0,0.045294117647058825,0.8770588235294117,5909032,62272,11.039267165545677
217,1089,2019/2020,7965009,Cowichan Secondary,79,Cowichan Valley,Public,2652 James St,Duncan,Standard School                         ,SECONDARY,YES,YES,NO,NO,48.7812801,-123.7010846,2019,Duncan,Gr 12 enrolment: 286,0.8,13.0,14.3,63.7,14.2,99.2,9.0,4.4,1,0.011646494633477963,0.9655172413793104,0.010047956154373145,0.0,0.004795615437314455,0.9771637360127884,5919008,64169,11.069275507017089
218,1094,2019/2020,7965039,Frances Kelsey Secondary,79,Cowichan Valley,Public,953 Shawnigan-Mill Bay Rd,Mill Bay,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.66021969,-123.5698241,2019,Mill Bay,Gr 12 enrolment: 180,1.1,14.1,0.0,67.5,5.1,96.6,17.4,5.6,1,0.0008090614886731392,0.9870550161812298,0.0024271844660194173,0.0,0.0,0.9878640776699029,5919043,77568,11.258910249988931
219,1099,2019/2020,7979044,Lake Cowichan Secondary,79,Cowichan Valley,Public,PO Box 40,Lake Cowichan,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.82078196,-124.0560909,2019,Lake Cowichan,Gr 12 enrolment: 37,0.0,15.9,0.0,61.3,16.7,100.0,27.1,2.3,1,0.017241379310344827,0.763448275862069,0.006206896551724138,0.0,0.05931034482758621,0.7806896551724138,5919016,53440,10.886314808210527
220,1104,2019/2020,7979049,Chemainus Secondary,79,Cowichan Valley,Public,9947 Daniel St,Chemainus,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,48.9282665,-123.7247014,2019,Chemainus,Gr 12 enrolment: 44,0.0,14.1,0.0,63.3,13.3,100.0,17.0,4.0,1,0.013917884481558803,0.8288100208768268,0.11760612386917188,0.0,0.003479471120389701,0.8427279053583856,5919008,64169,11.069275507017089
221,1109,2019/2020,7996005,Brentwood College,79,Cowichan Valley,Independent,2735 Mt Baker Rd,Mill Bay,Standard School                         ,SECONDARY,NO,NO,NO,NO,48.6525,-123.55529,2019,Mill Bay,Gr 12 enrolment: 154,0.0,5.6,0.0,80.8,0.7,100.0,4.0,9.8,0,0.0,0.9617391304347827,0.010434782608695653,0.0,0.0052173913043478265,0.9617391304347827,5919043,77568,11.258910249988931
222,1114,2019/2020,7996006,Shawnigan Lake,79,Cowichan Valley,Independent,1975 Renfrew Rd,Shawnigan Lake,Standard School                         ,SECONDARY,YES,NO,NO,NO,48.65735499,-123.6388876,2019,Shawnigan Lake,Gr 12 enrolment: 130,0.0,5.7,0.0,74.0,2.3,99.2,0.0,7.4,0,0.00995732574679943,0.9018492176386913,0.01849217638691323,0.0,0.006401137980085348,0.9118065433854907,5919046,81169,11.304288679856738
223,1119,2019/2020,8181013,Fort Nelson Secondary,81,Fort Nelson,Public,PO Box 90,Fort Nelson,Standard School                         ,SECONDARY,YES,NO,NO,NO,58.80992582,-122.71259,2019,Fort Nelson,Gr 12 enrolment: 44,1.9,13.0,0.0,59.4,28.2,94.9,12.0,5.0,1,0.0,0.8103448275862069,0.05517241379310345,0.0,0.04597701149425287,0.8103448275862069,5959007,94234,11.453536329625972
224,1124,2019/2020,8282039,Mount Elizabeth Middle/Secondary,82,Coast Mountains,Public,1491 Kingfisher Ave N,Kitimat,Standard School                         ,ELEMENTARY SECONDARY,YES,YES,NO,NO,54.06111577,-128.6252248,2019,Kitimat,Gr 12 enrolment: 73,0.0,17.5,8.0,65.8,14.3,92.7,31.8,1.7,1,0.026558891454965358,0.9572748267898383,0.011547344110854504,0.0,0.0,0.9838337182448037,5949005,92365,11.433503397992737
225,1129,2019/2020,8288006,Hazelton Secondary,82,Coast Mountains,Public,PO Box 300,Hazelton,Standard School                         ,SECONDARY,YES,YES,NO,NO,55.26442362,-127.6468443,2019,Hazelton,Gr 12 enrolment: 75,8.7,23.8,3.7,54.2,38.6,86.7,53.9,0.0,1,0.13032736256948735,0.4336009882643607,0.31562693020382954,0.0,0.0,0.5639283508338481,5949022,66304,11.1020055061791
226,1134,2019/2020,8288024,Caledonia Secondary,82,Coast Mountains,Public,3605 Munroe St,Terrace,Standard School                         ,SECONDARY,YES,YES,NO,NO,54.52484003,-128.6065435,2019,Terrace,Gr 12 enrolment: 156,0.0,16.2,7.1,70.1,6.8,90.4,23.8,5.7,1,0.027500996412913512,0.8393782383419689,0.045436428856117976,0.04184934236747708,0.0,0.8668792347548824,5949011,76769,11.248556191815522
227,1139,2019/2020,8321004,Pleasant Valley Secondary,83,North Okanagan-Shuswap,Public,2365 Pleasant Valley Rd,Armstrong,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.43759557,-119.2091304,2019,Armstrong,Gr 12 enrolment: 116,0.0,20.8,0.0,66.2,9.5,94.4,23.0,5.0,1,0.22913550702961413,0.5025426263834879,0.02153754113072091,0.19982052049057733,0.0026921926413401138,0.7316781334131021,5937028,63561,11.0597553536924
228,1144,2019/2020,8383035,Salmon Arm Secondary,83,North Okanagan-Shuswap,Public,PO Box 1000 STN Main,Salmon Arm,Standard School                         ,SECONDARY,YES,YES,NO,NO,50.7123519,-119.2537932,2019,Salmon Arm,Gr 12 enrolment: 318,1.2,17.2,17.2,69.4,3.1,97.7,,6.8,1,0.12350597609561753,0.6372288623284639,0.0417220008853475,0.12328463922089421,0.0033200531208499337,0.7607348384240814,5939032,63646,11.06109175833445
229,1149,2019/2020,8585018,North Island Secondary,85,Vancouver Island North,Public,PO Box 100,Port McNeill,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.58500773,-127.07843,2019,Port McNeill,Gr 12 enrolment: 57,13.7,25.0,0.0,69.5,2.9,100.0,20.1,6.6,1,0.16751269035532995,0.40947546531302875,0.2182741116751269,0.0008460236886632825,0.11928934010152284,0.5769881556683587,5943012,85248,11.353319934460007
230,1154,2019/2020,8585026,Port Hardy Secondary,85,Vancouver Island North,Public,PO Box 27,Port Hardy,Standard School                         ,SECONDARY,YES,NO,NO,NO,50.72478166,-127.506524,2019,Port Hardy,Gr 12 enrolment: 45,11.0,27.6,0.0,59.4,24.2,91.2,35.0,0.7,1,0.03601895734597156,0.5829383886255924,0.021800947867298578,0.11184834123222749,0.2018957345971564,0.618957345971564,5943023,56277,10.938041204903517
231,1159,2019/2020,9156002,Fraser Lake Elem-Secondary,91,Nechako Lakes,Public,PO Bag Service 1002,Fraser Lake,Standard School                         ,ELEMENTARY SECONDARY,YES,YES,NO,NO,54.05909175,-124.8482654,2019,Fraser Lake,Gr 12 enrolment: 31,0.0,18.8,0.0,57.0,31.4,100.0,19.9,2.1,1,0.44421906693711966,0.24239350912778904,0.016227180527383367,0.06795131845841786,0.0030425963488843813,0.6866125760649087,5951009,75776,11.235536898803623
232,1164,2019/2020,9156007,Fort St James Secondary,91,Nechako Lakes,Public,PO Box 220,Fort St James,Standard School                         ,SECONDARY,YES,NO,NO,NO,54.4442984,-124.2499406,2019,Fort St James,Gr 12 enrolment: 46,0.0,27.6,0.0,59.2,25.7,97.4,42.8,0.0,1,0.25303867403314917,0.430939226519337,0.0022099447513812156,0.2662983425414365,0.0,0.6839779005524862,5951013,80896,11.300919658066475
233,1169,2019/2020,9191023,Lakes District Secondary,91,Nechako Lakes,Public,Box 3000,Burns Lake,Standard School                         ,SECONDARY,YES,NO,NO,NO,54.23468529,-125.7698915,2019,Burns Lake,Gr 12 enrolment: 60,0.0,22.4,0.0,67.7,10.9,90.0,16.0,5.1,1,0.5395590142671854,0.2457846952010376,0.03955901426718547,0.03372243839169909,0.0006485084306095979,0.7853437094682231,5951022,68267,11.131181766279958
234,1174,2019/2020,9191024,Nechako Valley Secondary,91,Nechako Lakes,Public,PO Box 950,Vanderhoof,Standard School                         ,ELEMENTARY SECONDARY,YES,NO,NO,NO,54.01800563,-124.0053372,2019,Vanderhoof,Gr 12 enrolment: 81,0.0,16.6,4.1,66.5,8.2,98.7,2.8,6.4,1,0.4789598108747045,0.3588652482269504,0.0,0.13002364066193853,0.0,0.837825059101655,5951007,82368,11.3189522909558
